SA1_CODE_2021,state,rank_2021,pop_2016,income_2016,edu_2016,young_prof_2016,risk_2016,pop_2021,income_2021,edu_2021,young_prof_2021,risk_2021,pop_change,income_change,edu_change,young_prof_change,risk_change,pop_pct_change,income_pct_change,edu_pct_change,young_prof_pct_change,risk_pct_change,income_change_norm,edu_change_norm,young_prof_change_norm,risk_change_norm,acceleration_score,acceleration_category,gentrification_type
11703164501,NSW,48,103,0.0,72.51446249256037,9.658864413378437,74.64259120301865,109,0,89.28571428571429,11.926605504587156,93.8689684745648,6,0.0,16.771251793153922,2.2677410912087197,19.22637727154614,5.825242718446599,0.0,23.12814742972764,23.47834066360519,25.757917780818683,0.0,99.95333200993278,99.92240254915885,75.83943299902582,66.51894846147736,Fast,Established
20803119201,VIC,90,24,0.0,81.2225640338734,9.345987649757788,75.39714793922673,26,0,100.0,11.538461538461538,90.52414712568373,2,0.0,18.777435966126603,2.1924738887037503,15.126999186456999,8.333333333333325,0.0,23.11849692198289,23.45898551193324,20.063092039834185,0.0,99.91162523650415,99.85306014627947,72.33565325936078,65.27041571733301,Fast,Established
12702151716,NSW,105,3,0.0,81.22483798319175,81.00309505066951,99.86331869802487,4,0,100.0,100.0,89.99925117576663,1,0.0,18.775162016808252,18.996904949330485,-9.864067522258239,33.33333333333333,0.0,23.11505012874693,23.45207295776468,-9.877568311229512,0.0,99.89672916799151,99.82829500239396,53.914461127832446,58.81506622881845,Moderate,Established
99999949999,OT,344,10,0.0,81.26109535978318,29.4819738108529,85.04157269459421,11,0,100.0,36.36363636363637,80.39812235873227,1,0.0,18.738904640216816,6.881662552783467,-4.643450335861942,10.000000000000009,0.0,23.060118199552182,23.34193292801241,-5.460212210018445,0.0,99.65932885854471,99.43370370981857,56.63226910199416,59.639900699370614,Moderate,Established
51101127507,WA,817,3,195.03376485410135,81.33299495612084,0.0,74.94927118559482,4,262,100.0,0.0,74.38743745518656,1,66.96623514589865,18.667005043879158,0.0,-0.5618337304082672,33.33333333333333,34.3357137139787,22.951331195844936,0.0,-0.7496186707633412,99.40653650111328,99.18918210195929,15.8081271960962,59.53049337703328,68.68676866685105,Fast,Established
12703160111,NSW,885,6,335.02429428430713,81.34334717190995,0.0,74.79206943980574,7,450,100.0,0.0,73.7365258446475,1,114.97570571569287,18.656652828090046,0.0,-1.055543595158241,16.666666666666675,34.31861738901914,22.93568371198362,0.0,-1.4113041704344909,99.35704032738339,99.1215580886542,15.8081271960962,59.12338693458451,68.5183825659005,Fast,Established
12702151940,NSW,900,11,335.0337017171975,81.34563128113025,0.0,74.6226147362853,12,450,100.0,0.0,73.57774906450612,1,114.96629828280248,18.654368718869748,0.0,-1.0448656717791778,9.090909090909083,34.31484584790987,22.932231793002256,0.0,-1.4001997591101656,99.346121205618,99.10663986811517,15.8081271960962,59.13021899814337,68.51506036359696,Fast,Established
40402110221,SA,995,2,335.0936142963621,81.36017795672987,0.0,74.79393989211658,3,450,100.0,0.0,72.7734490493657,1,114.90638570363791,18.63982204327013,0.0,-2.0204908427508883,50.0,34.29083121888825,22.910252302033342,0.0,-2.7014098276748943,99.27659560564696,99.01165070545524,15.8081271960962,58.3296407745686,68.19847875282103,Fast,Established
20605151404,VIC,996,4,335.0936142963621,81.36017795672987,0.0,74.79393989211658,5,450,100.0,0.0,72.7734490493657,1,114.90638570363791,18.63982204327013,0.0,-2.0204908427508883,25.0,34.29083121888825,22.910252302033342,0.0,-2.7014098276748943,99.27659560564696,99.01165070545524,15.8081271960962,58.3296407745686,68.19847875282103,Fast,Established
50502109330,WA,1012,9,325.4231876161535,81.36269204743222,0.0,73.87480836775669,10,437,100.0,0.0,72.61492173254985,1,111.57681238384652,18.63730795256778,0.0,-1.2598866352068399,11.111111111111116,34.28668165940736,22.906454400135566,0.0,-1.7054347253734892,99.26458206955341,98.99523724430436,15.8081271960962,58.94242113754616,68.40666580360961,Fast,Established
