SA1_CODE_2021,Median_rent_weekly,Median_tot_hhd_inc_weekly,Median_tot_prsnl_inc_weekly,Median_age_persons,Average_household_size,rent_to_income_ratio,rental_stress,severe_rental_stress,stress_category,low_income_households,total_households,low_income_pct,high_low_income_concentration,public_housing_dwellings,total_rental_dwellings,total_dwellings,public_housing_rate,estimated_demand,public_housing_gap,supply_demand_ratio,critical_housing_gap,unemployment_rate,labour_force_participation,norm_rent_income_ratio,norm_low_income_pct,norm_public_housing_gap,norm_unemployment,norm_public_housing_rate,rental_stress_score,displacement_risk_score,stress_risk_category,displacement_risk_category,investment_priority_score,investment_priority
11103123307,235,763,453,78,1.6,0.30799475753604194,1,0,Moderate Stress (30-50%),246,243,101.23456790123457,1,0,25,18,0.0,246,246,0.0,1,3.8,10.8,0.0,0.0,0.7092337917485265,0.038,1.0,24.564675834970533,20.76,Low (0-25),Low (0-25),31.48288408644401,Moderate Priority
20702115701,501,1025,691,78,1.5,0.48878048780487804,1,0,Moderate Stress (30-50%),246,336,73.21428571428571,1,0,29,15,0.0,246,246,0.0,1,2.2,17.2,0.0,0.0,0.7092337917485265,0.022000000000000002,1.0,24.404675834970533,20.44,Low (0-25),Low (0-25),31.25888408644401,Moderate Priority
50102101510,300,793,582,56,1.9,0.37831021437578816,1,0,Moderate Stress (30-50%),246,288,85.41666666666666,1,0,146,73,0.0,246,246,0.0,1,4.4,44.2,0.0,0.0,0.7092337917485265,0.044000000000000004,1.0,24.62467583497053,20.880000000000003,Low (0-25),Low (0-25),31.566884086444013,Moderate Priority
50705118806,260,632,468,80,1.4,0.41139240506329117,1,0,Moderate Stress (30-50%),246,188,130.85106382978725,1,0,22,10,0.0,246,246,0.0,1,17.6,6.1,0.0,0.0,0.7092337917485265,0.17600000000000002,1.0,25.944675834970532,23.520000000000003,Moderate (25-50),Low (0-25),33.41488408644401,Moderate Priority
10804116410,400,1100,655,69,1.8,0.36363636363636365,1,0,Moderate Stress (30-50%),245,361,67.86703601108033,1,0,110,56,0.0,245,245,0.0,1,2.8,31.8,0.0,0.0,0.7085789129011133,0.027999999999999997,1.0,24.451578258022266,20.560000000000002,Low (0-25),Low (0-25),31.317998690242305,Moderate Priority
40304108602,338,931,611,53,2.0,0.36305048335123524,1,0,Moderate Stress (30-50%),245,314,78.02547770700637,1,0,55,30,0.0,245,245,0.0,1,6.2,44.5,0.0,0.0,0.7085789129011133,0.062,1.0,24.791578258022266,21.240000000000002,Low (0-25),Low (0-25),31.793998690242308,Moderate Priority
40701114412,245,687,531,63,1.6,0.35662299854439594,1,0,Moderate Stress (30-50%),249,238,104.6218487394958,1,4,215,108,3.7037037037037033,249,245,0.01606425702811245,1,6.6,31.4,0.0,0.0,0.7085789129011133,0.066,0.9876543209876543,24.70812146789881,21.073086419753086,Low (0-25),Low (0-25),31.800615974192922,Moderate Priority
50601111055,218,611,544,75,1.4,0.3567921440261866,1,0,Moderate Stress (30-50%),245,196,125.0,1,0,114,59,0.0,245,245,0.0,1,13.7,19.9,0.0,0.0,0.7085789129011133,0.13699999999999998,1.0,25.54157825802227,22.740000000000002,Moderate (25-50),Low (0-25),32.8439986902423,Moderate Priority
20604150421,375,975,627,25,1.6,0.38461538461538464,1,0,Moderate Stress (30-50%),244,463,52.69978401727862,1,0,795,397,0.0,244,244,0.0,1,7.9,69.3,0.0,0.0,0.7079240340537001,0.079,1.0,24.948480681074,21.580000000000002,Low (0-25),Low (0-25),32.0071132940406,Moderate Priority
31601141326,360,845,582,72,1.5,0.4260355029585799,1,0,Moderate Stress (30-50%),266,302,88.0794701986755,1,22,121,58,37.93103448275862,266,244,0.08270676691729323,1,6.7,29.4,0.0,0.0,0.7079240340537001,0.067,0.8735632183908046,23.56411286498205,18.811264367816094,Low (0-25),Low (0-25),31.333366167603824,Moderate Priority
11401127416,365,1096,537,57,2.1,0.333029197080292,1,0,Moderate Stress (30-50%),243,339,71.68141592920354,1,0,123,57,0.0,243,243,0.0,1,6.4,43.1,0.0,0.0,0.7072691552062869,0.064,1.0,24.78538310412574,21.28,Low (0-25),Low (0-25),31.7722278978389,Moderate Priority
21101144704,300,793,598,62,1.7,0.37831021437578816,1,0,Moderate Stress (30-50%),254,286,88.81118881118881,1,11,146,72,15.277777777777779,254,243,0.04330708661417323,1,2.0,37.8,0.0,0.0,0.7072691552062869,0.02,0.9490740740740741,23.83612384486648,19.381481481481483,Low (0-25),Low (0-25),30.952524194135194,Moderate Priority
21301132819,324,1006,628,43,2.0,0.3220675944333996,1,0,Moderate Stress (30-50%),243,317,76.65615141955836,1,0,145,74,0.0,243,243,0.0,1,5.9,48.7,0.0,0.0,0.7072691552062869,0.059000000000000004,1.0,24.735383104125738,21.180000000000003,Low (0-25),Low (0-25),31.7022278978389,Moderate Priority
21304136016,351,814,543,55,2.1,0.4312039312039312,1,0,Moderate Stress (30-50%),243,278,87.41007194244604,1,0,62,31,0.0,243,243,0.0,1,9.2,36.4,0.0,0.0,0.7072691552062869,0.092,1.0,25.065383104125736,21.84,Moderate (25-50),Low (0-25),32.1642278978389,Moderate Priority
21305146748,345,805,604,58,1.9,0.42857142857142855,1,0,Moderate Stress (30-50%),249,289,86.159169550173,1,6,102,52,11.538461538461538,249,243,0.024096385542168676,1,5.8,42.8,0.0,0.0,0.7072691552062869,0.057999999999999996,0.9615384615384616,24.340767719510353,20.39076923076923,Low (0-25),Low (0-25),31.534381743992743,Moderate Priority
40202103518,215,683,484,68,1.8,0.31478770131771594,1,0,Moderate Stress (30-50%),242,231,104.76190476190477,1,0,47,24,0.0,242,242,0.0,1,6.7,26.3,0.0,0.0,0.7066142763588736,0.067,1.0,24.802285527177474,21.34,Low (0-25),Low (0-25),31.7893425016372,Moderate Priority
40304117704,330,861,530,75,1.8,0.3832752613240418,1,0,Moderate Stress (30-50%),254,296,85.8108108108108,1,12,106,50,24.0,254,242,0.047244094488188976,1,10.7,22.4,0.0,0.0,0.7066142763588736,0.107,0.92,24.402285527177476,20.540000000000003,Low (0-25),Low (0-25),32.0293425016372,Moderate Priority
11202124834,215,577,508,54,1.3,0.37261698440207974,1,0,Moderate Stress (30-50%),241,183,131.69398907103823,1,0,193,100,0.0,241,241,0.0,1,20.0,37.9,0.0,0.0,0.7059593975114604,0.2,1.0,26.119187950229204,24.000000000000004,Moderate (25-50),Low (0-25),33.62645710543549,Moderate Priority
21201155220,290,711,459,79,1.5,0.4078762306610408,1,0,Moderate Stress (30-50%),244,229,106.55021834061135,1,3,30,16,18.75,244,241,0.012295081967213115,1,12.5,7.3,0.0,0.0,0.7059593975114604,0.125,0.9375,24.74418795022921,21.25,Low (0-25),Low (0-25),32.326457105435495,Moderate Priority
31603142737,383,664,474,72,1.5,0.5768072289156626,1,1,Severe Stress (50%+),241,209,115.31100478468899,1,0,53,28,0.0,241,241,0.0,1,6.8,22.5,0.0,0.0,0.7059593975114604,0.068,1.0,24.79918795022921,21.36,Low (0-25),Low (0-25),31.7784571054355,Moderate Priority
40304108305,280,882,593,65,2.0,0.31746031746031744,1,0,Moderate Stress (30-50%),253,324,78.08641975308642,1,12,56,30,40.0,253,241,0.04743083003952569,1,3.5,35.9,0.0,0.0,0.7059593975114604,0.035,0.8666666666666667,23.135854616895877,18.033333333333335,Low (0-25),Low (0-25),30.783123772102165,Moderate Priority
10202104713,455,1012,610,72,1.9,0.44960474308300397,1,0,Moderate Stress (30-50%),240,386,62.17616580310881,1,0,40,22,0.0,240,240,0.0,1,0.5,27.3,0.0,0.0,0.7053045186640472,0.005,1.0,24.156090373280943,20.1,Low (0-25),Low (0-25),30.87157170923379,Moderate Priority
10601110837,295,900,532,47,2.0,0.3277777777777778,1,0,Moderate Stress (30-50%),265,330,80.3030303030303,1,25,341,168,14.880952380952381,265,240,0.09433962264150944,1,9.1,42.2,0.0,0.0,0.7053045186640472,0.091,0.9503968253968254,24.5200586272492,20.827936507936506,Low (0-25),Low (0-25),31.877159010821092,Moderate Priority
10802115802,315,765,527,64,1.7,0.4117647058823529,1,0,Moderate Stress (30-50%),240,268,89.55223880597015,1,0,129,65,0.0,240,240,0.0,1,7.3,30.0,0.0,0.0,0.7053045186640472,0.073,1.0,24.836090373280946,21.46,Low (0-25),Low (0-25),31.823571709233793,Moderate Priority
11203125116,245,573,484,80,1.3,0.42757417102966844,1,0,Moderate Stress (30-50%),240,195,123.07692307692308,1,0,42,25,0.0,240,240,0.0,1,8.0,6.3,0.0,0.0,0.7053045186640472,0.08,1.0,24.906090373280946,21.6,Low (0-25),Low (0-25),31.921571709233792,Moderate Priority
30803121309,280,895,598,58,2.0,0.3128491620111732,1,0,Moderate Stress (30-50%),240,321,74.76635514018692,1,0,112,56,0.0,240,240,0.0,1,4.5,41.5,0.0,0.0,0.7053045186640472,0.045,1.0,24.556090373280945,20.900000000000002,Low (0-25),Low (0-25),31.43157170923379,Moderate Priority
31202134233,350,793,597,46,2.0,0.44136191677175285,1,0,Moderate Stress (30-50%),282,341,82.69794721407625,1,42,301,146,28.767123287671232,282,240,0.14893617021276595,1,4.7,46.8,0.0,0.0,0.7053045186640472,0.047,0.904109589041096,23.617186263691906,19.02219178082192,Low (0-25),Low (0-25),31.076010065398172,Moderate Priority
31301136318,310,626,481,68,1.6,0.4952076677316294,1,0,Moderate Stress (30-50%),252,241,104.56431535269711,1,12,147,73,16.43835616438356,252,240,0.047619047619047616,1,14.9,23.7,0.0,0.0,0.7053045186640472,0.149,0.9452054794520548,25.048145167801493,21.884109589041095,Moderate (25-50),Low (0-25),32.668393627042015,Moderate Priority
40304108903,348,1024,578,62,2.1,0.33984375,1,0,Moderate Stress (30-50%),240,339,70.79646017699115,1,0,54,27,0.0,240,240,0.0,1,2.1,37.7,0.0,0.0,0.7053045186640472,0.021,1.0,24.316090373280943,20.42,Low (0-25),Low (0-25),31.09557170923379,Moderate Priority
11101120712,240,752,533,59,1.8,0.3191489361702128,1,0,Moderate Stress (30-50%),250,262,95.41984732824427,1,11,137,70,15.714285714285714,250,239,0.044,1,7.7,36.2,0.0,0.0,0.704649639816634,0.077,0.9476190476190476,24.339183272523158,20.492380952380955,Low (0-25),Low (0-25),31.645162503508285,Moderate Priority
31302157229,250,634,480,43,1.6,0.3943217665615142,1,0,Moderate Stress (30-50%),316,291,108.59106529209622,1,77,478,244,31.557377049180328,316,239,0.24367088607594936,1,15.8,30.3,0.0,0.0,0.704649639816634,0.158,0.894808743169399,24.62108022802667,21.056174863387984,Low (0-25),Low (0-25),32.56792128570969,Moderate Priority
50201102304,300,785,496,74,1.8,0.3821656050955414,1,0,Moderate Stress (30-50%),239,270,88.51851851851852,1,0,37,17,0.0,239,239,0.0,1,9.5,23.2,0.0,0.0,0.704649639816634,0.095,1.0,25.04299279633268,21.900000000000002,Moderate (25-50),Low (0-25),32.10668631303209,Moderate Priority
10202105404,295,705,491,54,1.7,0.41843971631205673,1,0,Moderate Stress (30-50%),285,287,99.30313588850174,1,47,331,165,28.484848484848484,285,238,0.1649122807017544,1,17.1,31.9,0.0,0.0,0.7039947609692206,0.171,0.9050505050505051,24.840400269889468,21.521010101010106,Low (0-25),Low (0-25),32.766002937032404,Moderate Priority
10401108246,390,1062,511,58,2.2,0.3672316384180791,1,0,Moderate Stress (30-50%),238,334,71.25748502994011,1,0,136,73,0.0,238,238,0.0,1,3.8,38.9,0.0,0.0,0.7039947609692206,0.038,1.0,24.459895219384414,20.76,Low (0-25),Low (0-25),31.283800916830383,Moderate Priority
40204104339,208,661,448,76,1.4,0.3146747352496218,1,0,Moderate Stress (30-50%),238,195,122.05128205128206,1,0,0,0,0.0,238,238,0.0,1,0.0,2.0,0.0,0.0,0.7039947609692206,0.0,1.0,24.079895219384415,20.0,Low (0-25),Low (0-25),30.751800916830383,Moderate Priority
10603112146,265,663,509,79,1.4,0.3996983408748115,1,0,Moderate Stress (30-50%),237,223,106.27802690582959,1,0,190,95,0.0,237,237,0.0,1,10.4,14.8,0.0,0.0,0.7033398821218074,0.10400000000000001,1.0,25.106797642436153,22.080000000000002,Moderate (25-50),Low (0-25),32.18291552062868,Moderate Priority
12802153306,380,765,586,79,2.0,0.49673202614379086,1,0,Moderate Stress (30-50%),237,233,101.71673819742489,1,0,51,22,0.0,237,237,0.0,1,1.9,26.2,0.0,0.0,0.7033398821218074,0.019,1.0,24.25679764243615,20.380000000000003,Low (0-25),Low (0-25),30.99291552062868,Moderate Priority
20101148206,275,808,512,57,1.8,0.34034653465346537,1,0,Moderate Stress (30-50%),252,286,88.11188811188812,1,15,157,77,19.480519480519483,252,237,0.05952380952380952,1,6.6,35.3,0.0,0.0,0.7033398821218074,0.066,0.935064935064935,24.0774469930855,20.0212987012987,Low (0-25),Low (0-25),31.39117526088842,Moderate Priority
21401137135,300,825,641,46,1.6,0.36363636363636365,1,0,Moderate Stress (30-50%),252,289,87.19723183391004,1,15,251,126,11.904761904761903,252,237,0.05952380952380952,1,4.2,50.5,0.0,0.0,0.7033398821218074,0.042,0.9603174603174603,24.089972245610753,20.046349206349205,Low (0-25),Low (0-25),31.156185361898523,Moderate Priority
30901122511,434,677,494,72,1.5,0.6410635155096012,1,1,Severe Stress (50%+),237,219,108.21917808219179,1,0,57,30,0.0,237,237,0.0,1,6.2,22.5,0.0,0.0,0.7033398821218074,0.062,1.0,24.68679764243615,21.240000000000002,Low (0-25),Low (0-25),31.594915520628685,Moderate Priority
31301136317,300,782,566,57,1.8,0.3836317135549872,1,0,Moderate Stress (30-50%),248,271,91.5129151291513,1,11,240,121,9.090909090909092,248,237,0.04435483870967742,1,6.7,45.3,0.0,0.0,0.7033398821218074,0.067,0.9696969696969697,24.433767339405847,20.733939393939398,Low (0-25),Low (0-25),31.543703399416565,Moderate Priority
40302106128,320,886,557,54,2.0,0.3611738148984199,1,0,Moderate Stress (30-50%),270,328,82.3170731707317,1,33,138,66,50.0,270,237,0.12222222222222222,1,4.5,42.7,0.0,0.0,0.7033398821218074,0.045,0.8333333333333334,22.850130975769485,17.56666666666667,Low (0-25),Low (0-25),30.690248853962014,Moderate Priority
40703116519,260,798,497,62,1.9,0.3258145363408521,1,0,Moderate Stress (30-50%),261,291,89.69072164948454,1,24,104,52,46.15384615384615,261,237,0.09195402298850575,1,8.6,36.5,0.0,0.0,0.7033398821218074,0.086,0.8461538461538461,23.38833610397461,18.643076923076922,Low (0-25),Low (0-25),31.315530905244067,Moderate Priority
50604113405,203,546,472,82,1.3,0.3717948717948718,1,0,Moderate Stress (30-50%),256,189,135.44973544973544,1,19,184,89,21.34831460674157,256,237,0.07421875,1,6.5,8.5,0.0,0.0,0.7033398821218074,0.065,0.9288389513108615,24.005187155544768,19.876779026217232,Low (0-25),Low (0-25),31.352271325872128,Moderate Priority
50901122504,267,739,551,60,1.6,0.36129905277401897,1,0,Moderate Stress (30-50%),285,266,107.14285714285714,1,48,196,99,48.484848484848484,285,237,0.16842105263157894,1,4.8,37.1,0.0,0.0,0.7033398821218074,0.048,0.8383838383838385,22.930636026274534,17.72767676767677,Low (0-25),Low (0-25),30.752450874164037,Moderate Priority
10801115227,380,700,477,80,1.5,0.5428571428571428,1,1,Severe Stress (50%+),236,221,106.78733031674209,1,0,21,14,0.0,236,236,0.0,1,16.1,9.6,0.0,0.0,0.7026850032743942,0.161,1.0,25.66370006548788,23.220000000000002,Moderate (25-50),Low (0-25),32.95603012442698,Moderate Priority
12203142433,355,771,579,75,1.6,0.4604409857328145,1,0,Moderate Stress (30-50%),235,277,84.83754512635379,1,0,22,14,0.0,235,235,0.0,1,2.5,28.7,0.0,0.0,0.702030124426981,0.025,1.0,24.29060248853962,20.5,Low (0-25),Low (0-25),31.027144728225277,Moderate Priority
20501107653,380,883,525,64,2.0,0.43035107587768967,1,0,Moderate Stress (30-50%),235,272,86.39705882352942,1,0,57,32,0.0,235,235,0.0,1,3.1,33.9,0.0,0.0,0.702030124426981,0.031,1.0,24.350602488539618,20.62,Low (0-25),Low (0-25),31.111144728225273,Moderate Priority
40701114813,290,961,530,67,2.0,0.3017689906347555,1,0,Moderate Stress (30-50%),235,324,72.53086419753086,1,0,110,57,0.0,235,235,0.0,1,6.8,34.5,0.0,0.0,0.702030124426981,0.068,1.0,24.72060248853962,21.36,Low (0-25),Low (0-25),31.629144728225278,Moderate Priority
11703133129,490,1433,1028,33,1.7,0.34193998604326586,1,0,Moderate Stress (30-50%),356,666,53.453453453453456,1,122,1041,521,23.41650671785029,356,234,0.34269662921348315,1,7.3,60.1,0.0,0.0,0.7013752455795678,0.073,0.9219449776071658,23.976954687663017,19.898899552143316,Low (0-25),Low (0-25),31.36203924245224,Moderate Priority
31602142405,380,868,563,63,1.8,0.4377880184331797,1,0,Moderate Stress (30-50%),234,273,85.71428571428571,1,0,91,45,0.0,234,234,0.0,1,5.4,35.4,0.0,0.0,0.7013752455795678,0.054000000000000006,1.0,24.567504911591357,21.080000000000002,Low (0-25),Low (0-25),31.408259332023576,Moderate Priority
11102121812,400,984,555,61,2.2,0.4065040650406504,1,0,Moderate Stress (30-50%),233,380,61.31578947368421,1,0,64,34,0.0,233,233,0.0,1,4.0,39.4,0.0,0.0,0.7007203667321545,0.04,1.0,24.414407334643094,20.8,Low (0-25),Low (0-25),31.18737393582187,Moderate Priority
21402159110,540,907,547,61,2.0,0.5953693495038589,1,1,Severe Stress (50%+),233,305,76.39344262295083,1,0,46,23,0.0,233,233,0.0,1,2.6,37.8,0.0,0.0,0.7007203667321545,0.026000000000000002,1.0,24.27440733464309,20.520000000000003,Low (0-25),Low (0-25),30.991373935821873,Moderate Priority
31002128035,263,731,475,57,1.9,0.359781121751026,1,0,Moderate Stress (30-50%),241,241,100.0,1,8,154,82,9.75609756097561,241,233,0.03319502074688797,1,12.6,32.4,0.0,0.0,0.7007203667321545,0.126,0.967479674796748,24.94920408261057,21.86959349593496,Low (0-25),Low (0-25),32.261292635008864,Moderate Priority
10805116952,240,681,468,75,1.6,0.3524229074889868,1,0,Moderate Stress (30-50%),232,187,124.06417112299467,1,0,142,73,0.0,232,232,0.0,1,10.3,14.8,0.0,0.0,0.7000654878847413,0.10300000000000001,1.0,25.03130975769483,22.060000000000002,Moderate (25-50),Low (0-25),32.044488539620176,Moderate Priority
21205132751,801,428,419,88,1.1,1.8714953271028036,1,1,Severe Stress (50%+),232,136,170.58823529411765,1,0,0,0,0.0,232,232,0.0,1,0.0,0.0,0.0,0.0,0.7000654878847413,0.0,1.0,24.001309757694827,20.0,Low (0-25),Low (0-25),30.602488539620172,Moderate Priority
50101129452,208,652,470,74,1.4,0.31901840490797545,1,0,Moderate Stress (30-50%),232,193,120.20725388601036,1,0,9,6,0.0,232,232,0.0,1,0.0,5.3,0.0,0.0,0.7000654878847413,0.0,1.0,24.001309757694827,20.0,Low (0-25),Low (0-25),30.602488539620172,Moderate Priority
10201104010,400,711,559,67,1.5,0.5625879043600562,1,1,Severe Stress (50%+),231,231,100.0,1,0,135,68,0.0,231,231,0.0,1,7.4,32.3,0.0,0.0,0.6994106090373281,0.07400000000000001,1.0,24.72821218074656,21.48,Low (0-25),Low (0-25),31.613603143418466,Moderate Priority
21203155815,222,657,452,75,1.4,0.3378995433789954,1,0,Moderate Stress (30-50%),231,200,115.5,1,0,13,9,0.0,231,231,0.0,1,11.1,2.9,0.0,0.0,0.6994106090373281,0.111,1.0,25.09821218074656,22.220000000000002,Moderate (25-50),Low (0-25),32.13160314341847,Moderate Priority
30902123316,660,676,495,66,1.8,0.9763313609467456,1,1,Severe Stress (50%+),231,224,103.125,1,0,31,12,0.0,231,231,0.0,1,6.6,35.5,0.0,0.0,0.6994106090373281,0.066,1.0,24.64821218074656,21.32,Low (0-25),Low (0-25),31.501603143418468,Moderate Priority
30909154038,430,1312,703,26,1.9,0.3277439024390244,1,0,Moderate Stress (30-50%),243,612,39.705882352941174,0,12,1209,606,1.9801980198019802,243,231,0.04938271604938271,1,7.6,72.2,0.0,0.0,0.6994106090373281,0.076,0.9933993399339934,24.682205580086496,21.38798679867987,Low (0-25),Low (0-25),31.61520050315444,Moderate Priority
10401108222,270,841,513,62,1.8,0.3210463733650416,1,0,Moderate Stress (30-50%),230,250,92.0,1,0,184,91,0.0,230,230,0.0,1,10.9,30.8,0.0,0.0,0.6987557301899149,0.109,1.0,25.0651146037983,22.18,Moderate (25-50),Low (0-25),32.078717747216764,Moderate Priority
11203155004,375,721,463,78,1.6,0.5201109570041609,1,1,Severe Stress (50%+),230,206,111.6504854368932,1,0,53,27,0.0,230,230,0.0,1,3.6,13.6,0.0,0.0,0.6987557301899149,0.036000000000000004,1.0,24.335114603798296,20.720000000000002,Low (0-25),Low (0-25),31.056717747216762,Moderate Priority
20303105101,328,912,559,64,1.8,0.35964912280701755,1,0,Moderate Stress (30-50%),230,279,82.43727598566308,1,0,113,57,0.0,230,230,0.0,1,4.2,35.7,0.0,0.0,0.6987557301899149,0.042,1.0,24.395114603798298,20.84,Low (0-25),Low (0-25),31.140717747216765,Moderate Priority
30909126332,212,566,439,81,1.3,0.3745583038869258,1,0,Moderate Stress (30-50%),230,176,130.6818181818182,1,0,15,11,0.0,230,230,0.0,1,0.0,1.6,0.0,0.0,0.6987557301899149,0.0,1.0,23.975114603798296,20.0,Low (0-25),Low (0-25),30.55271774721676,Moderate Priority
31301136227,410,834,451,71,2.0,0.49160671462829736,1,0,Moderate Stress (30-50%),230,274,83.94160583941606,1,0,45,24,0.0,230,230,0.0,1,6.6,23.6,0.0,0.0,0.6987557301899149,0.066,1.0,24.635114603798296,21.32,Low (0-25),Low (0-25),31.476717747216764,Moderate Priority
40105101824,370,1187,699,44,2.1,0.3117101937657961,1,0,Moderate Stress (30-50%),230,335,68.65671641791045,1,0,132,65,0.0,230,230,0.0,1,3.4,56.4,0.0,0.0,0.6987557301899149,0.034,1.0,24.315114603798296,20.68,Low (0-25),Low (0-25),31.028717747216763,Moderate Priority
10202105419,330,820,551,48,1.9,0.4024390243902439,1,0,Moderate Stress (30-50%),240,276,86.95652173913044,1,11,249,124,8.870967741935484,240,229,0.04583333333333333,1,11.0,39.1,0.0,0.0,0.6981008513425017,0.11,0.9704301075268817,24.766318102118852,21.608602150537635,Low (0-25),Low (0-25),31.949552781122595,Moderate Priority
10202105630,413,944,542,57,2.3,0.4375,1,0,Moderate Stress (30-50%),232,303,76.56765676567657,1,3,127,60,5.0,232,229,0.01293103448275862,1,2.7,37.9,0.0,0.0,0.6981008513425017,0.027000000000000003,0.9833333333333333,24.06535036018337,20.206666666666663,Low (0-25),Low (0-25),30.839165684348398,Moderate Priority
10804116247,415,817,507,74,1.8,0.5079559363525091,1,1,Severe Stress (50%+),229,253,90.51383399209486,1,0,37,22,0.0,229,229,0.0,1,5.6,20.1,0.0,0.0,0.6981008513425017,0.055999999999999994,1.0,24.522017026850033,21.12,Low (0-25),Low (0-25),31.311832351015067,Moderate Priority
10804161910,320,936,632,56,1.7,0.3418803418803419,1,0,Moderate Stress (30-50%),239,319,74.92163009404389,1,10,362,178,5.617977528089887,239,229,0.04184100418410042,1,7.0,43.0,0.0,0.0,0.6981008513425017,0.07,0.9812734082397003,24.474751109247038,21.02546816479401,Low (0-25),Low (0-25),31.432925983973867,Moderate Priority
11203155203,410,875,497,59,2.1,0.4685714285714286,1,0,Moderate Stress (30-50%),248,316,78.48101265822784,1,19,149,75,25.333333333333336,248,229,0.07661290322580645,1,6.6,37.2,0.0,0.0,0.6981008513425017,0.066,0.9155555555555556,23.77757258240559,19.63111111111111,Low (0-25),Low (0-25),31.114054573237286,Moderate Priority
12801153112,294,609,470,81,1.4,0.4827586206896552,1,0,Moderate Stress (30-50%),245,215,113.95348837209302,1,16,74,37,43.24324324324324,245,229,0.0653061224489796,1,1.6,16.4,0.0,0.0,0.6981008513425017,0.016,0.8558558558558559,22.680575585408594,17.437117117117122,Low (0-25),Low (0-25),30.17525577443849,Moderate Priority
20401105714,350,1128,730,47,2.1,0.3102836879432624,1,0,Moderate Stress (30-50%),229,392,58.41836734693877,1,0,176,92,0.0,229,229,0.0,1,2.5,55.0,0.0,0.0,0.6981008513425017,0.025,1.0,24.212017026850035,20.5,Low (0-25),Low (0-25),30.877832351015066,Moderate Priority
30907125202,420,726,492,78,1.6,0.5785123966942148,1,1,Severe Stress (50%+),229,233,98.28326180257511,1,0,86,42,0.0,229,229,0.0,1,9.9,16.2,0.0,0.0,0.6981008513425017,0.099,1.0,24.952017026850033,21.980000000000004,Low (0-25),Low (0-25),31.913832351015063,Moderate Priority
30301105118,440,871,656,60,1.8,0.505166475315729,1,1,Severe Stress (50%+),228,267,85.39325842696628,1,0,64,35,0.0,228,228,0.0,1,2.9,40.4,0.0,0.0,0.6974459724950884,0.028999999999999998,1.0,24.238919449901772,20.580000000000002,Low (0-25),Low (0-25),30.90894695481336,Moderate Priority
10801115219,290,822,589,47,1.8,0.35279805352798055,1,0,Moderate Stress (30-50%),249,265,93.9622641509434,1,22,330,164,13.414634146341465,249,227,0.08835341365461848,1,6.5,44.8,0.0,0.0,0.6967910936476752,0.065,0.9552845528455285,24.138667401408792,20.405691056910573,Low (0-25),Low (0-25),31.209199769993774,Moderate Priority
21202129309,461,810,593,63,2.0,0.5691358024691358,1,1,Severe Stress (50%+),227,262,86.64122137404581,1,0,30,17,0.0,227,227,0.0,1,5.4,38.0,0.0,0.0,0.6967910936476752,0.054000000000000006,1.0,24.475821872953503,21.080000000000002,Low (0-25),Low (0-25),31.234061558611657,Moderate Priority
21402137929,340,1117,607,60,2.2,0.3043867502238138,1,0,Moderate Stress (30-50%),227,379,59.894459102902374,1,0,80,43,0.0,227,227,0.0,1,3.1,42.7,0.0,0.0,0.6967910936476752,0.031,1.0,24.245821872953506,20.62,Low (0-25),Low (0-25),30.912061558611658,Moderate Priority
30909154004,330,957,533,71,1.6,0.3448275862068966,1,0,Moderate Stress (30-50%),227,324,70.06172839506173,1,0,226,114,0.0,227,227,0.0,1,9.4,27.6,0.0,0.0,0.6967910936476752,0.094,1.0,24.875821872953505,21.880000000000003,Low (0-25),Low (0-25),31.79406155861166,Moderate Priority
50201102420,300,599,471,69,1.6,0.5008347245409015,1,1,Severe Stress (50%+),227,221,102.71493212669682,1,0,50,26,0.0,227,227,0.0,1,9.1,25.8,0.0,0.0,0.6967910936476752,0.091,1.0,24.845821872953504,21.82,Low (0-25),Low (0-25),31.752061558611658,Moderate Priority
12203142523,515,964,710,62,1.8,0.5342323651452282,1,1,Severe Stress (50%+),226,334,67.66467065868264,1,0,120,59,0.0,226,226,0.0,1,2.8,38.8,0.0,0.0,0.696136214800262,0.027999999999999997,1.0,24.20272429600524,20.560000000000002,Low (0-25),Low (0-25),30.845176162409956,Moderate Priority
21003153827,346,553,487,80,1.4,0.6256781193490054,1,1,Severe Stress (50%+),230,205,112.19512195121952,1,4,46,24,16.666666666666664,230,226,0.017391304347826087,1,6.3,23.7,0.0,0.0,0.696136214800262,0.063,0.9444444444444444,23.997168740449684,20.148888888888887,Low (0-25),Low (0-25),31.112953940187733,Moderate Priority
21101126039,456,712,425,74,1.8,0.6404494382022472,1,1,Severe Stress (50%+),226,232,97.41379310344827,1,0,44,22,0.0,226,226,0.0,1,2.0,28.6,0.0,0.0,0.696136214800262,0.02,1.0,24.12272429600524,20.400000000000002,Low (0-25),Low (0-25),30.733176162409958,Moderate Priority
21304146323,391,1076,617,42,2.3,0.36338289962825276,1,0,Moderate Stress (30-50%),231,364,63.46153846153846,1,5,175,86,5.813953488372093,231,226,0.021645021645021644,1,7.2,52.5,0.0,0.0,0.696136214800262,0.07200000000000001,0.9806201550387597,24.44892584639284,21.052403100775194,Low (0-25),Low (0-25),31.383656782564994,Moderate Priority
